,text,VP,cfg,good_cplx,good_mood,syntx_score,good_intent_syntx,intent,intendeed,ORG,NORP,DATE,known_words
1646,DO I have to be 18 to open an account?,have to be 18 to open an account,VP -> VB S,1,1,0.7272727272727273,0,0,0,0,0,0,
1647,Am I allowed to get an account for my daughter?,allowed to get an account for my daughter,VP -> VBN S,1,1,0.6666666666666666,0,0,0,0,0,0,
1648,My daughter needs to open account.,needs to open account,VP -> VBZ S,1,,,0,0,0,0,0,0,
1649,Can I open an account for my offspring?,open an account for my offspring,VP -> VB NP PP,1,1,0.8,0,0,0,0,0,0,
1650,Do you offer account's for minors?,offer account 's for minors,VP -> VB NP,1,1,1.0,1,"[""'s""]",,,,,1
1651,What are the age limits for your service?,are the age limits for your service,VP -> VBP NP,1,1,0.9230769230769231,0,0,0,0,0,0,
1652,How old do you need to be to have an account?,need to be to have an account,VP -> VB S,1,1,0.7272727272727273,0,0,0,0,0,0,
1653,How old does my daughter need to be to have her own account?,need to be to have her own account,VP -> VB S,1,1,0.7272727272727273,0,0,0,0,0,0,
1654,"My son has just turned 13, is he old enough for an account?","has just turned 13 , is he old enough for an account","VP -> VP , SQ",1,1,0.42857142857142855,0,0,0,0,0,0,
1655,Do you guys have any age restrictions?,have any age restrictions,VP -> VB NP,1,1,1.0,1,['have'],['restrictions'],,,,1
1656,Is there a minimum age for having an account?,having an account,VP -> VBG NP,1,1,0.9230769230769231,0,0,0,0,0,0,
1657,How old does one need to be?,need to be,VP -> VB S,1,1,0.7272727272727273,0,0,0,0,0,0,
1658,My daughter needs an acount.,needs an acount,VP -> VBZ NP,1,,,0,0,0,0,0,0,
1659,What is the age requirement?,[],,1,1,0.0,0,0,0,0,0,0,
1660,Is there a certain age I need to be?,need to be,VP -> VBP S,1,1,0.6666666666666666,0,0,0,0,0,0,
1661,Is my child too young to sign up?,to sign up,VP -> TO VP,1,1,0.5,0,0,0,0,0,0,
1662,Am I able to open an account for my children?,to open an account for my children,VP -> TO VP,1,1,0.5,0,0,0,0,0,0,
1663,Can I make an account for my daughter?,make an account for my daughter,VP -> VB NP,1,1,1.0,1,['make'],['account'],,,,1
1664,What's the youngest I can be to open an account?,can be to open an account,VP -> MD VP,1,1,0.5,0,0,0,0,0,0,
1665,Do you have an age requirement when opening an account with your service?,have an age requirement when opening an account with your service,VP -> VB NP SBAR,1,1,0.7058823529411765,0,0,0,0,0,0,
1666,Is it possible for me to set up separate accounts for my kids?,to set up separate accounts for my kids,VP -> TO VP,1,1,0.5,0,0,0,0,0,0,
1667,I have exceeded the number of PIN attempts,,,,,,,,,,,,
1668,I mistook my pin and now I am locked.  Can you unlock me?,,,,,,,,,,,,
1669,Please help me unblock my pin which I put the wrong one too many times.,,,,,,,,,,,,
1670,Help me unblock my account.  I entered the PIN wrong too many times.,,,,,,,,,,,,
1671,"I locked myself out of my account, how do I unblock my PIN?",,,,,,,,,,,,
1672,My PIN tries have run out. Now what?,,,,,,,,,,,,
1673,Can I reset my PIN if it is blocked?,,,,,,,,,,,,
1674,"After inputting the wrong pin too many times, can you now help me unblock my pin?",,,,,,,,,,,,
1675,Where do I find PIN for my card?,,,,,,,,,,,,
1676,Can someone help me unblock my pin?,,,,,,,,,,,,
1677,I attempted to enter my pin to many times.,,,,,,,,,,,,
1678,I forgot my PIN and now it is blocked.,,,,,,,,,,,,
1679,Can someone assist me with explaining how I can unblock my pin?,,,,,,,,,,,,
1680,"My pin needs unblocking, unblock it please?",,,,,,,,,,,,
1681,What do I have to do to get my PIN unblocked?,,,,,,,,,,,,
1682,I tried my PIN too many times and now my card won't work!,,,,,,,,,,,,
1683,I entered a wrong PIN too many times. How can I fix this?,,,,,,,,,,,,
1684,How can I unblock my PIN?,,,,,,,,,,,,
1685,When I was drunk I got my card stuck in your machine because i mis-typed my PIN. What do I need to do to get it restored?,,,,,,,,,,,,
1686,I cannot try my PIN anymore.,,,,,,,,,,,,
1687,What's the web address to unblock my pin?,,,,,,,,,,,,
1688,How do I make my PIN work again?,,,,,,,,,,,,
1689,What steps do I take to unblock my PIN?,,,,,,,,,,,,
1690,My PIN was entered wrong and now I am blocked.  Please unblock.,,,,,,,,,,,,
1691,Can I use app to unblock my card?,,,,,,,,,,,,
1692,I tried the wrong PIN too many times.,,,,,,,,,,,,
1693,Help me unblock my PIN.,,,,,,,,,,,,
1694,Can I unblock my PIN in the app?,,,,,,,,,,,,
1695,How can I get my PIN unblocked?,,,,,,,,,,,,
1696,I forgot my PIN number.,,,,,,,,,,,,
1697,I tried entering my pin several times incorrectly. Why isn't my pin working?,,,,,,,,,,,,
1698,I need my PIN unlocked.,,,,,,,,,,,,
1699,I can't input my pin again.,,,,,,,,,,,,
1700,How do I take a block off my card?,,,,,,,,,,,,
1701,Will you help me unblock my pin after putting in the wrong pin too many times?,,,,,,,,,,,,
1702,What do I do if I forgot my PIN?,,,,,,,,,,,,
1703,What is the process for unlocking the pin?,,,,,,,,,,,,
1704,How do I go about unlocking a pin?,,,,,,,,,,,,
1705,"I enetered the wrong information, I need my account unblocked How do I do that?",,,,,,,,,,,,
1706,"My PIN is locked, how do I unlock it?",,,,,,,,,,,,
1707,I entered in the wrong PIN.  Please help me unlock my account.,,,,,,,,,,,,
1708,"If my PIN number is rejected, how do I solve it?",,,,,,,,,,,,
1709,Why was my PIN blocked?,,,,,,,,,,,,
1710,"
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?",,,,,,,,,,,,
1711,Where can I go to get my PIN unblocked?,,,,,,,,,,,,
1712,What is the procedure of unblocking my PIN?,,,,,,,,,,,,
1713,I accidentally exceeded my PIN tries.  Please advise.,,,,,,,,,,,,
1714,"I logged in wrong and am blocked, how do I log in?",,,,,,,,,,,,
1715,"While I was drunk, I goofed my PIN number and your machine ate my card. How can I get it back?",,,,,,,,,,,,
1716,Can you unblock my blocked pin?,,,,,,,,,,,,
1717,How can I reset my darned PIN number?,,,,,,,,,,,,
1718,"My PIN is unlocked, what do I do?",,,,,,,,,,,,
1719,My account is locked because I used the wrong pin too many times.  Please help.p,,,,,,,,,,,,
1720,"My PIN can't access my card, can you help?.",,,,,,,,,,,,
1721,"After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?",,,,,,,,,,,,
1722,"
How do I unblock my PIN?",,,,,,,,,,,,
1723,What happens if I forget my PIN?,,,,,,,,,,,,
1724,I put the wrong pin too many times and now it is blocked. Can you help me unblock it?,,,,,,,,,,,,
1725,I managed to drunken block my card :(( Help!,,,,,,,,,,,,
1726,Why is my PIN blocked?,,,,,,,,,,,,
1727,I used my pin too many times.,,,,,,,,,,,,
1728,My PIN has been blocked.,,,,,,,,,,,,
1729,"My card got blocked, how do I reset?",,,,,,,,,,,,
1730,"My PIN number was incorrect, and I can't access it.",,,,,,,,,,,,
1731,Is there a way to reset my PIN?,,,,,,,,,,,,
1732,What do I do if I have exceeded all my PIN tries?,,,,,,,,,,,,
1733,How do I get unblocked?,,,,,,,,,,,,
1734,"I blocked my card by mistake, how do I unblock it?",,,,,,,,,,,,
1735,What should I do if I exceed my PIN tries?,,,,,,,,,,,,
1736,How come I got blocked for entering wrong pins?,,,,,,,,,,,,
1737,What should I do if I have used all of my PIN tries?,,,,,,,,,,,,
1738,My PIN isn't working.,,,,,,,,,,,,
1739,I forgot what my pin number is and now am blocked can you help me get in?,,,,,,,,,,,,
1740,Where am I able to get my PIN unblocked?,,,,,,,,,,,,
1741,I forgot my pin and am blocked now. Can I reset it somewhere?,,,,,,,,,,,,
1742,I must have entered my PIN wrong.,,,,,,,,,,,,
1743,I am locked out from entering my pin.,,,,,,,,,,,,
1744,What do I do to unblock my PIN?,,,,,,,,,,,,
1745,I entered my pin wrong  too many times.,,,,,,,,,,,,
1746,"I have used all my PIN tries, what now?",,,,,,,,,,,,
1747,Where do I go to unblock my PIN?,,,,,,,,,,,,
1748,What if I type in the wrong PIN too many times?,,,,,,,,,,,,
1749,What do I do if my PIN was blocked?,,,,,,,,,,,,
1750,Can I unblock my pin using the app?,,,,,,,,,,,,
1751,How many times can I enter a wrong PIN before it is blocked?,,,,,,,,,,,,
1752,My PIN was blocked.,,,,,,,,,,,,
1753,I accidentally put in the wrong pin too many times and now I need to unblock it. Can you assist with this?,,,,,,,,,,,,
1754,I have exceeded all my PIN tries,,,,,,,,,,,,
1755,How to unblock my PIN?,,,,,,,,,,,,
1756,How many incorrect attempts cause card to be blocked?,,,,,,,,,,,,
1757,Guide me on how to unblock my PIN,,,,,,,,,,,,
1758,"Would you please unblock my pin? I don't know why, but it's blocked.",,,,,,,,,,,,
1759,I have used all of my PIN tries. What should I do now?,,,,,,,,,,,,
1760,Is there a number to call to get my pin unblocked?,,,,,,,,,,,,
1761,"My PIN seems to be blocked, help me access it?",,,,,,,,,,,,
1762,How do I unblock my card?,,,,,,,,,,,,
1763,I may have entered the PIN wrong and the account is blocked.  What do I have to do to get it unblocked.,,,,,,,,,,,,
1764,I cannot use my PIN.,,,,,,,,,,,,
1765,"My PIN got blocked, help.",,,,,,,,,,,,
1766,Where do I unblock my PIN?,,,,,,,,,,,,
1767,"I am blocked now because I entered the wrong pin, need help.",,,,,,,,,,,,
1768,"My PIN has been blocked, what should I do?",,,,,,,,,,,,
1769,Too many times I entered the incorrect PIN.  How can I get my account unblocked?,,,,,,,,,,,,
1770,My account is blocked because I entered the wrong pin too many times.  Help me unblock.,,,,,,,,,,,,
1771,I entered the wrong pin too many times and now I think it's blocked. What do I do?,,,,,,,,,,,,
1772,"I was blocked by using the wrong pin too many times, can you help me?",,,,,,,,,,,,
1773,"My PIN is not working, can you help?",,,,,,,,,,,,
1774,How do I unlock my account after typing in the wrong PIN too many times?,,,,,,,,,,,,
1775,I entered the pin incorrectly too many times and now it is blocked. Can you help?,,,,,,,,,,,,
1776,Can you unblock my pin because I put the wrong one too many times.,,,,,,,,,,,,
1777,I need a new PIN number.,,,,,,,,,,,,
1778,Can you unblock my account?  I entered the PIN wrong.,,,,,,,,,,,,
1779,I tried my PIN too many times,,,,,,,,,,,,
1780,I punched in the wrong pin too many times and I'm locked out.,,,,,,,,,,,,
1781,I can't figure out how to unblock my pin number. Can you help me?,,,,,,,,,,,,
1782,Should i uninstall the app before i try it again?,,,,,,,,,,,,
1783,How come when I tried to pay contactless at the bus it didnt work?,,,,,,,,,,,,
1784,Why is my contactless not working?,,,,,,,,,,,,
1785,My contactless payments don't work.,,,,,,,,,,,,
1786,how many days processing new card?,,,,,,,,,,,,
1787,I'm confused. My contactless is suddenly not working anywhere that I try to use it. How do I fix it?,,,,,,,,,,,,
1788,Would reinstalling the app solve the problem?,,,,,,,,,,,,
1789,I've tried using my contactless in several locations today and it's not working anywhere. It seemed fine before. How do I get it to work again?,,,,,,,,,,,,
1790,What do I have to do to get the contactless to work?,,,,,,,,,,,,
1791,The terminal I paid at wouldn't take my card. Is something wrong?,,,,,,,,,,,,
1792,Why wasn't my contactless accepted at the metro?,,,,,,,,,,,,
1793,Can I make a contactless payments?,,,,,,,,,,,,
1794,I can't get a contactless payment to work.,,,,,,,,,,,,
1795,Contactless payments need to be enabled for my card.,,,,,,,,,,,,
1796,Help me to set up contactless payments.,,,,,,,,,,,,
1797,My contactless stopped working today for no good reason. It's not working no matter where I try to use it. Can you please help me fix it?,,,,,,,,,,,,
1798,I'm confused ass to why my contactless is not working.,,,,,,,,,,,,
1799,I need help fixing my contactless. It's not working anywhere I go today.,,,,,,,,,,,,
1800,The contactless payments are not working.,,,,,,,,,,,,
1801,how to get new card?,,,,,,,,,,,,
1802,How do I troubleshoot my contactless?,,,,,,,,,,,,
1803,How can I fix my contactless?,,,,,,,,,,,,
1804,Any charges applicable for new card?,,,,,,,,,,,,
1805,I have a contactless that's broken.,,,,,,,,,,,,
1806,My contactless is non-functional.,,,,,,,,,,,,
1807,How can i get new card?,,,,,,,,,,,,
1808,My contactless stopped working today no matter where I try to use it. How do I get it to start working again?,,,,,,,,,,,,
1809,How do I troubleshoot when contactless doesn't work?,,,,,,,,,,,,
1810,How can I fix my card if the contactless function didn't work this morning?,,,,,,,,,,,,
1811,"I was trying to use contactless earlier, but it didn't work.",,,,,,,,,,,,
1812,Why wouldn't my contactless work for the metro?,,,,,,,,,,,,
1813,Are my contactless settings correct? I tried to use it today but it wasn't working.,,,,,,,,,,,,
1814,I am having problems with my contactless.,,,,,,,,,,,,
1815,"I am having issues using contactless payments, could my card be damaged?",,,,,,,,,,,,
1816,"What is the reason when I tried to pay contactless at the bus, it didnt work?",,,,,,,,,,,,
1817,Is there a top up fee for transfer?,,,,,,,,,,,,
1818,Will there be a charge for topping up by account with a SEPA transfer?,,,,,,,,,,,,
1819,What are the charges for receiving a SEPA transfer?,,,,,,,,,,,,
1820,Is there a charge for SEPA transfers?,,,,,,,,,,,,
1821,Will I be charged a fee for a SEPA transfer?,,,,,,,,,,,,
1822,What is the fee to top-up my account,,,,,,,,,,,,
1823,Will you guys charge me for topping up by transfer?,,,,,,,,,,,,
1824,Can you tell me the cost of a transfer?,,,,,,,,,,,,
1825,Do you receive SWIFT transfers?,,,,,,,,,,,,
1826,What is the charge for receiving a SEPA transfer?,,,,,,,,,,,,
1827,Will I receive all the money sent to my account by SEPA transfer?,,,,,,,,,,,,
1828,Am I going to see a charge for a SEPA transfer?,,,,,,,,,,,,
1829,Can I do a SWIFT transfer?,,,,,,,,,,,,
1830,What would I be charged in receiving a SEPA transfer?,,,,,,,,,,,,
1831,How much is it to receive money?,,,,,,,,,,,,
1832,Is there a charge for using transfers for top ups?,,,,,,,,,,,,
1833,"If someone sends me money, will I be charged?",,,,,,,,,,,,
1834,Do you accept SWIFT transfers?,,,,,,,,,,,,
1835,Am I charged for receiving money?,,,,,,,,,,,,
1836,Will I be charged for topping up by transfer?,,,,,,,,,,,,
1837,Will I be charged any fee for receiving money?,,,,,,,,,,,,
1838,Are there fees for receiving a SEPA transfer?,,,,,,,,,,,,
1839,Is there a fee to top up by bank transfers?,,,,,,,,,,,,
1840,Do you offer SWIFT transfers?,,,,,,,,,,,,
1841,Will I be charged for a top off transfer?,,,,,,,,,,,,
1842,Will I be charged for receiving money?,,,,,,,,,,,,
1843,To receive money are there charges?,,,,,,,,,,,,
1844,Will there be a charge when money is added to my account?,,,,,,,,,,,,
1845,What are the fees associated with top up via transfer?,,,,,,,,,,,,
1846,Can I use SWIFT transfers?,,,,,,,,,,,,
1847,How much does a transfer cost?,,,,,,,,,,,,
1848,Is there a fee for a SEPA transfer,,,,,,,,,,,,
1849,why do you charge for transfers?,,,,,,,,,,,,
1850,Is there a fee to make a transfer?,,,,,,,,,,,,
1851,What is the charge to make a transfer,,,,,,,,,,,,
1852,"If I were to transfer, what would the cost be?",,,,,,,,,,,,
1853,Does it cost anything to transfer money for a top-up?,,,,,,,,,,,,
1854,Will I be fined for topping up by transfer?,,,,,,,,,,,,
1855,what is the price of a transfer?,,,,,,,,,,,,
1856,If I top-up by using a trasfer are there charges that applied?,,,,,,,,,,,,
1857,Do I get charged if I get money?,,,,,,,,,,,,
1858,Would I be able to use SWIFT transfers?,,,,,,,,,,,,
1859,Are there any charges for receiving money?,,,,,,,,,,,,
1860,how much will I be charged for making a transfer?,,,,,,,,,,,,
1861,For topping-up is there a charge?,,,,,,,,,,,,
1862,Can I transfer money using the SWIFT service?,,,,,,,,,,,,
1863,Is there a charge for transfers?,,,,,,,,,,,,
1864,is there a fee for swift transfer,,,,,,,,,,,,
1865,How much does it cost to top up by transfer?,,,,,,,,,,,,
1866,What are the fees for using transfer to top off my account?,,,,,,,,,,,,
1867,Do you charge anything for topping up?,,,,,,,,,,,,
1868,Are SWIFT Transfers available at this bank?,,,,,,,,,,,,
1869,"If I were to do a transfer, what is the rate for that?",,,,,,,,,,,,
1870,How much do I need to pay for a transfer?,,,,,,,,,,,,
1871,Is there a charge for getting my money?,,,,,,,,,,,,
1872,Does this program take SWIFT transfers?,,,,,,,,,,,,
